ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030490	GO:0030490	maturation of SSU-rRNA	68/706	116/5607	1.13516506090717e-32	1.5304088957503e-30	1.405649367286e-30	YBL004W/YBL072C/YBR048W/YBR181C/YBR189W/YCL059C/YCR031C/YCR047C/YCR057C/YDL060W/YDL083C/YDL148C/YDL153C/YDR025W/YDR064W/YDR450W/YEL026W/YER074W/YER102W/YFR001W/YGL120C/YGL171W/YGR103W/YGR118W/YGR128C/YGR145W/YGR214W/YGR251W/YHL015W/YHR021C/YIL019W/YIL069C/YJL010C/YJL109C/YJL136C/YJL191W/YKL078W/YKL099C/YKL156W/YKR057W/YLR048W/YLR129W/YLR167W/YLR186W/YLR264W/YLR441C/YML026C/YML063W/YML093W/YMR128W/YMR143W/YMR229C/YMR290C/YNL132W/YNL308C/YNR054C/YOL022C/YOR004W/YOR056C/YOR167C/YOR310C/YPL012W/YPL090C/YPL126W/YPL217C/YPL266W/YPR112C/YPR132W	68
GO:0000462	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	63/706	104/5607	1.75346676277195e-31	2.16699267432567e-29	1.99033858862009e-29	YBL004W/YBL072C/YBR048W/YBR181C/YBR189W/YCL059C/YCR031C/YCR047C/YCR057C/YDL060W/YDL083C/YDL148C/YDL153C/YDR025W/YDR064W/YDR450W/YEL026W/YER074W/YER102W/YFR001W/YGL120C/YGL171W/YGR103W/YGR118W/YGR128C/YGR145W/YGR214W/YGR251W/YHL015W/YHR021C/YIL019W/YIL069C/YJL010C/YJL109C/YJL136C/YJL191W/YKL078W/YKL099C/YKL156W/YKR057W/YLR048W/YLR129W/YLR186W/YLR441C/YML026C/YML063W/YML093W/YMR128W/YMR143W/YMR229C/YMR290C/YNL308C/YNR054C/YOR004W/YOR056C/YOR310C/YPL012W/YPL090C/YPL126W/YPL217C/YPL266W/YPR112C/YPR132W	63
GO:0042255	GO:0042255	ribosome assembly	52/706	79/5607	1.08833824197166e-28	1.24154277911074e-26	1.14033172883508e-26	YBR048W/YCR031C/YCR057C/YDR025W/YDR060W/YDR418W/YDR447C/YEL054C/YEL055C/YER131W/YGL031C/YGL099W/YGL189C/YGR085C/YGR148C/YGR214W/YHR021C/YHR197W/YIL148W/YIR026C/YJL191W/YJR123W/YKL156W/YKR081C/YKR094C/YLL008W/YLR048W/YLR075W/YLR106C/YLR167W/YLR221C/YLR264W/YLR340W/YLR448W/YML024W/YML073C/YMR229C/YMR230W/YNL302C/YNR054C/YOL040C/YOL077C/YOL121C/YOL127W/YOR063W/YOR167C/YOR293W/YPL131W/YPL211W/YPR016C/YPR102C/YPR112C	52
GO:0000460	GO:0000460	maturation of 5.8S rRNA	48/706	91/5607	1.34761403458655e-20	1.3323410755279e-18	1.22372811281052e-18	YBL004W/YCL059C/YCR047C/YCR057C/YDL031W/YDL148C/YDL153C/YDR450W/YDR500C/YFR001W/YGL078C/YGL120C/YGL171W/YGR103W/YGR158C/YGR214W/YGR251W/YHR081W/YHR088W/YJL010C/YJL050W/YJL109C/YJL136C/YJL177W/YKL014C/YKL099C/YKL180W/YKR057W/YKR081C/YLR048W/YLR129W/YLR185W/YLR186W/YLR293C/YML026C/YML093W/YMR049C/YMR229C/YNL002C/YNL308C/YNR054C/YOL077C/YOR001W/YOR004W/YOR272W/YOR310C/YPR016C/YPR112C	48
GO:0000466	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	48/706	91/5607	1.34761403458655e-20	1.3323410755279e-18	1.22372811281052e-18	YBL004W/YCL059C/YCR047C/YCR057C/YDL031W/YDL148C/YDL153C/YDR450W/YDR500C/YFR001W/YGL078C/YGL120C/YGL171W/YGR103W/YGR158C/YGR214W/YGR251W/YHR081W/YHR088W/YJL010C/YJL050W/YJL109C/YJL136C/YJL177W/YKL014C/YKL099C/YKL180W/YKR057W/YKR081C/YLR048W/YLR129W/YLR185W/YLR186W/YLR293C/YML026C/YML093W/YMR049C/YMR229C/YNL002C/YNL308C/YNR054C/YOL077C/YOR001W/YOR004W/YOR272W/YOR310C/YPR016C/YPR112C	48
GO:0000479	GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	36/706	58/5607	6.56506660265125e-19	6.08499610733238e-17	5.58894485778337e-17	YBL004W/YCL059C/YCR047C/YCR057C/YDL060W/YDL148C/YDL153C/YDR450W/YDR500C/YFR001W/YGL078C/YGL171W/YGR214W/YGR251W/YHR021C/YJL010C/YJL109C/YJL136C/YJL177W/YKL099C/YKL180W/YKR057W/YLR048W/YLR129W/YLR185W/YLR186W/YML026C/YML093W/YMR229C/YNL308C/YNR054C/YOL077C/YOR004W/YOR310C/YPL217C/YPR112C	36
GO:0140694	GO:0140694	non-membrane-bounded organelle assembly	62/706	159/5607	9.80763049398647e-18	8.55571530740114e-16	7.85825006762755e-16	YBR048W/YCL024W/YCR031C/YCR057C/YDR025W/YDR060W/YDR361C/YDR418W/YDR447C/YEL054C/YEL055C/YER131W/YGL008C/YGL031C/YGL099W/YGL189C/YGR085C/YGR140W/YGR148C/YGR162W/YGR214W/YHR021C/YHR172W/YHR197W/YIL148W/YIR026C/YJL191W/YJR123W/YKL156W/YKR081C/YKR094C/YLL008W/YLR048W/YLR075W/YLR106C/YLR167W/YLR221C/YLR264W/YLR340W/YLR448W/YML024W/YML073C/YMR001C/YMR229C/YMR230W/YNL126W/YNL302C/YNR054C/YOL040C/YOL077C/YOL121C/YOL127W/YOR063W/YOR167C/YOR276W/YOR293W/YPL131W/YPL211W/YPR016C/YPR102C/YPR112C/YPR119W	62
GO:0071826	GO:0071826	protein-RNA complex organization	67/706	181/5607	1.09619945709118e-17	9.03146552703452e-16	8.29521694430398e-16	YBR048W/YBR079C/YCR031C/YCR057C/YDL031W/YDR025W/YDR060W/YDR418W/YDR447C/YEL054C/YEL055C/YER025W/YGL031C/YGL099W/YGL120C/YGR085C/YGR148C/YGR162W/YGR214W/YHR021C/YHR197W/YIL148W/YIR026C/YJL138C/YJL191W/YJR123W/YKL156W/YKR059W/YKR081C/YKR094C/YLL008W/YLR048W/YLR075W/YLR106C/YLR167W/YLR221C/YLR264W/YLR325C/YLR340W/YLR448W/YML024W/YML073C/YMR146C/YMR229C/YMR230W/YMR260C/YNL061W/YNL175C/YNL302C/YNR054C/YOL040C/YOL077C/YOL121C/YOL127W/YOL139C/YOR063W/YOR167C/YOR272W/YOR293W/YOR361C/YPL131W/YPL211W/YPL237W/YPR016C/YPR102C/YPR112C/YPR163C	67
GO:0009123	GO:0009123	nucleoside monophosphate metabolic process	32/706	50/5607	1.631139297665e-17	1.27314714654589e-15	1.16935969594378e-15	YAR015W/YBR242W/YBR252W/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL101W/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W/YNR012W/YOR074C	32
GO:0022618	GO:0022618	protein-RNA complex assembly	65/706	175/5607	2.84589719967442e-17	2.11023277355858e-15	1.93820577704142e-15	YBR048W/YBR079C/YCR031C/YCR057C/YDL031W/YDR025W/YDR060W/YDR418W/YDR447C/YEL054C/YEL055C/YER025W/YGL031C/YGL099W/YGR085C/YGR148C/YGR162W/YGR214W/YHR021C/YHR197W/YIL148W/YIR026C/YJL138C/YJL191W/YJR123W/YKL156W/YKR059W/YKR081C/YKR094C/YLL008W/YLR048W/YLR075W/YLR106C/YLR167W/YLR221C/YLR264W/YLR325C/YLR340W/YLR448W/YML024W/YML073C/YMR146C/YMR229C/YMR230W/YMR260C/YNL061W/YNL175C/YNL302C/YNR054C/YOL040C/YOL077C/YOL121C/YOL127W/YOL139C/YOR063W/YOR167C/YOR293W/YOR361C/YPL131W/YPL211W/YPL237W/YPR016C/YPR102C/YPR112C/YPR163C	65
GO:0009124	GO:0009124	nucleoside monophosphate biosynthetic process	28/706	40/5607	4.92572681458862e-17	3.47850136477854e-15	3.19493258049006e-15	YAR015W/YBR252W/YDR020C/YDR399W/YDR408C/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W/YNR012W/YOR074C	28
GO:0000028	GO:0000028	ribosomal small subunit assembly	23/706	28/5607	7.68750468149331e-17	5.18207701938845e-15	4.75963208509682e-15	YBR048W/YCR031C/YCR057C/YDR025W/YDR447C/YGR214W/YHR021C/YJL191W/YJR123W/YKL156W/YLR048W/YLR167W/YLR264W/YML024W/YMR229C/YMR230W/YNL302C/YNR054C/YOL040C/YOL121C/YOR167C/YOR293W/YPR112C	23
GO:0000470	GO:0000470	maturation of LSU-rRNA	35/706	62/5607	1.45183112178735e-16	9.3611545809158e-15	8.5980296182738e-15	YDL031W/YDL136W/YDL191W/YDL208W/YDR500C/YEL026W/YER006W/YER131W/YGL076C/YGL078C/YGL120C/YGL135W/YGL189C/YGR103W/YHL033C/YHR088W/YJL177W/YKL014C/YKL180W/YKR081C/YLL045C/YLR185W/YLR276C/YMR049C/YMR229C/YMR290C/YNL002C/YNL061W/YOL077C/YOR272W/YPL043W/YPL198W/YPL211W/YPL220W/YPR016C	35
GO:0009161	GO:0009161	ribonucleoside monophosphate metabolic process	27/706	40/5607	7.69630567820507e-16	4.75567555032422e-14	4.36799102964797e-14	YAR015W/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHL011C/YHR128W/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W/YNR012W	27
GO:0009156	GO:0009156	ribonucleoside monophosphate biosynthetic process	25/706	37/5607	9.03648098148944e-15	5.36044051821954e-13	4.9234553221252e-13	YAR015W/YDR020C/YDR399W/YDR408C/YGL234W/YGR061C/YHL011C/YHR128W/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W/YNR012W	25
GO:0000447	GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	27/706	44/5607	2.66473637168129e-14	1.51992463046283e-12	1.39601978338283e-12	YBL004W/YCL059C/YCR047C/YCR057C/YDL148C/YDL153C/YDR450W/YFR001W/YGL171W/YGR214W/YGR251W/YJL010C/YJL109C/YJL136C/YKL099C/YKR057W/YLR048W/YLR129W/YLR186W/YML026C/YML093W/YMR229C/YNL308C/YNR054C/YOR004W/YOR310C/YPR112C	27
GO:0000463	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	29/706	52/5607	9.57838075598909e-14	5.26101431893771e-12	4.83213438528261e-12	YDL031W/YDL136W/YDL191W/YDR500C/YER006W/YER131W/YGL076C/YGL078C/YGL120C/YGL189C/YGR103W/YHR088W/YJL177W/YKL014C/YKL180W/YKR081C/YLR185W/YLR276C/YMR049C/YMR229C/YMR290C/YNL002C/YNL061W/YOL077C/YOR272W/YPL043W/YPL198W/YPL211W/YPR016C	29
GO:0000027	GO:0000027	ribosomal large subunit assembly	26/706	43/5607	1.34263246308548e-13	7.11115693841345e-12	6.53145265876921e-12	YDR060W/YDR418W/YEL054C/YEL055C/YGL031C/YGL099W/YGR085C/YGR148C/YHR197W/YIL148W/YIR026C/YKR081C/YKR094C/YLL008W/YLR075W/YLR106C/YLR221C/YLR340W/YLR448W/YML073C/YMR229C/YOL077C/YOL127W/YOR063W/YPL131W/YPR102C	26
GO:0006407	GO:0006407	rRNA export from nucleus	16/706	18/5607	4.10759527407173e-13	2.03052126381612e-11	1.86499238057853e-11	YDR450W/YER131W/YGL123W/YGL189C/YGR214W/YJR123W/YLR048W/YLR264W/YML026C/YMR230W/YNL178W/YNL302C/YOL040C/YOL121C/YOR167C/YOR293W	16
GO:0051029	GO:0051029	rRNA transport	16/706	18/5607	4.10759527407173e-13	2.03052126381612e-11	1.86499238057853e-11	YDR450W/YER131W/YGL123W/YGL189C/YGR214W/YJR123W/YLR048W/YLR264W/YML026C/YMR230W/YNL178W/YNL302C/YOL040C/YOL121C/YOR167C/YOR293W	16
GO:0070925	GO:0070925	organelle assembly	62/706	203/5607	4.79747550766276e-12	2.29505037995609e-10	2.10795698027695e-10	YBR048W/YCL024W/YCR031C/YCR057C/YDR025W/YDR060W/YDR361C/YDR418W/YDR447C/YEL054C/YEL055C/YER131W/YGL008C/YGL031C/YGL099W/YGL189C/YGR085C/YGR140W/YGR148C/YGR162W/YGR214W/YHR021C/YHR172W/YHR197W/YIL148W/YIR026C/YJL191W/YJR123W/YKL156W/YKR081C/YKR094C/YLL008W/YLR048W/YLR075W/YLR106C/YLR167W/YLR221C/YLR264W/YLR340W/YLR448W/YML024W/YML073C/YMR001C/YMR229C/YMR230W/YNL126W/YNL302C/YNR054C/YOL040C/YOL077C/YOL121C/YOL127W/YOR063W/YOR167C/YOR276W/YOR293W/YPL131W/YPL211W/YPR016C/YPR102C/YPR112C/YPR119W	62
GO:0051168	GO:0051168	nuclear export	47/706	134/5607	9.68764387135711e-12	4.48961745663206e-10	4.12362209524214e-10	YAL059W/YCR047C/YDL084W/YDL229W/YDR091C/YDR101C/YDR361C/YDR381W/YDR395W/YDR450W/YER006W/YER131W/YFR001W/YGL099W/YGL123W/YGL135W/YGL189C/YGR128C/YGR214W/YGR245C/YGR285C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YJR123W/YKL143W/YKR094C/YLL034C/YLR048W/YLR106C/YLR264W/YLR293C/YML026C/YMR230W/YNL178W/YNL209W/YNL302C/YOL040C/YOL121C/YOR167C/YOR293W/YPL220W/YPR016C/YPR080W/YPR112C	47
GO:0009126	GO:0009126	purine nucleoside monophosphate metabolic process	18/706	25/5607	1.0554734268585e-11	4.6037267412681e-10	4.22842914660959e-10	YAR015W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHR216W/YJR105W/YLR359W/YLR432W/YML022W/YML056C/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W	18
GO:0009167	GO:0009167	purine ribonucleoside monophosphate metabolic process	18/706	25/5607	1.0554734268585e-11	4.6037267412681e-10	4.22842914660959e-10	YAR015W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHR216W/YJR105W/YLR359W/YLR432W/YML022W/YML056C/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W	18
GO:0000967	GO:0000967	rRNA 5'-end processing	21/706	36/5607	8.3716693064759e-11	3.54719588042965e-09	3.25802709250521e-09	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNL002C/YNR054C/YOL077C/YOR004W/YOR310C/YPL217C/YPR112C	21
GO:0000054	GO:0000054	ribosomal subunit export from nucleus	26/706	53/5607	8.91635031275345e-11	3.67304097605927e-09	3.37361324698917e-09	YAL059W/YCR047C/YDL229W/YDR091C/YDR101C/YDR361C/YER006W/YFR001W/YGL099W/YGL135W/YGR245C/YGR285C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YKL143W/YKR094C/YLL034C/YLR106C/YLR293C/YNL178W/YNL209W/YPL220W/YPR016C	26
GO:0009127	GO:0009127	purine nucleoside monophosphate biosynthetic process	16/706	22/5607	1.22308582084109e-10	4.77325334817719e-09	4.38413587858273e-09	YAR015W/YDR399W/YDR408C/YGL234W/YGR061C/YHR216W/YJR105W/YLR359W/YLR432W/YML022W/YML056C/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W	16
GO:0009168	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	16/706	22/5607	1.22308582084109e-10	4.77325334817719e-09	4.38413587858273e-09	YAR015W/YDR399W/YDR408C/YGL234W/YGR061C/YHR216W/YJR105W/YLR359W/YLR432W/YML022W/YML056C/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W	16
GO:0033750	GO:0033750	ribosome localization	26/706	54/5607	1.51802071612303e-10	5.77237108207809e-09	5.30180514618948e-09	YAL059W/YCR047C/YDL229W/YDR091C/YDR101C/YDR361C/YER006W/YFR001W/YGL099W/YGL135W/YGR245C/YGR285C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YKL143W/YKR094C/YLL034C/YLR106C/YLR293C/YNL178W/YNL209W/YPL220W/YPR016C	26
GO:0006450	GO:0006450	regulation of translational fidelity	19/706	31/5607	2.04900649955839e-10	7.59669159711274e-09	6.97740634323305e-09	YBL076C/YBR189W/YDL075W/YDL229W/YER025W/YER049W/YFL022C/YGL123W/YGR094W/YGR118W/YGR285C/YHR020W/YHR064C/YJR123W/YLR406C/YNL209W/YOR335C/YPL160W/YPR132W	19
GO:0006913	GO:0006913	nucleocytoplasmic transport	54/706	182/5607	4.14621270643638e-10	1.46400796277265e-08	1.34466146419265e-08	YAL059W/YCR047C/YDL084W/YDL229W/YDR091C/YDR101C/YDR361C/YDR381W/YDR395W/YDR450W/YER006W/YER009W/YER110C/YER131W/YFR001W/YGL016W/YGL099W/YGL123W/YGL135W/YGL189C/YGR128C/YGR214W/YGR245C/YGR285C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YJR123W/YJR132W/YKL143W/YKR092C/YKR094C/YLL034C/YLR048W/YLR106C/YLR264W/YLR293C/YML026C/YMR185W/YMR230W/YNL178W/YNL209W/YNL302C/YNR016C/YOL040C/YOL121C/YOR167C/YOR293W/YPL220W/YPR016C/YPR080W/YPR112C	54
GO:0051169	GO:0051169	nuclear transport	54/706	182/5607	4.14621270643638e-10	1.46400796277265e-08	1.34466146419265e-08	YAL059W/YCR047C/YDL084W/YDL229W/YDR091C/YDR101C/YDR361C/YDR381W/YDR395W/YDR450W/YER006W/YER009W/YER110C/YER131W/YFR001W/YGL016W/YGL099W/YGL123W/YGL135W/YGL189C/YGR128C/YGR214W/YGR245C/YGR285C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YJR123W/YJR132W/YKL143W/YKR092C/YKR094C/YLL034C/YLR048W/YLR106C/YLR264W/YLR293C/YML026C/YMR185W/YMR230W/YNL178W/YNL209W/YNL302C/YNR016C/YOL040C/YOL121C/YOR167C/YOR293W/YPL220W/YPR016C/YPR080W/YPR112C	54
GO:0000480	GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	19/706	33/5607	9.27955430647348e-10	3.20036721779074e-08	2.93947203735047e-08	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNR054C/YOR004W/YOR310C/YPL217C/YPR112C	19
GO:0000472	GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	19/706	34/5607	1.85835726623674e-09	6.26350869506611e-08	5.75290502992905e-08	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNR054C/YOR004W/YOR310C/YPL217C/YPR112C	19
GO:0046390	GO:0046390	ribose phosphate biosynthetic process	30/706	80/5607	1.00523866608293e-08	3.31281987066886e-07	3.04275750622529e-07	YAR015W/YBL039C/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHL011C/YHR128W/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YKR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL220W/YNR012W/YNR016C	30
GO:0006520	GO:0006520	amino acid metabolic process	62/706	241/5607	1.10336171941624e-08	3.53625160449217e-07	3.24797499819915e-07	YBL039C/YBL076C/YBL098W/YBR084W/YBR121C/YBR249C/YBR263W/YCL030C/YCR053W/YDL171C/YDR023W/YDR037W/YDR111C/YDR158W/YDR234W/YDR300C/YDR321W/YDR341C/YDR502C/YEL009C/YER055C/YER086W/YER091C/YFL022C/YFR055W/YGL009C/YGL148W/YGL202W/YGL245W/YGR061C/YGR094W/YGR124W/YGR155W/YGR264C/YHR019C/YHR020W/YHR025W/YHR208W/YIL078W/YIL094C/YJL130C/YJL200C/YJR016C/YKL029C/YLL062C/YLR058C/YLR180W/YLR355C/YMR108W/YMR217W/YMR300C/YNL247W/YOL097C/YOR108W/YOR184W/YOR236W/YOR335C/YOR375C/YPL160W/YPL273W/YPR033C/YPR118W	62
GO:0034471	GO:0034471	ncRNA 5'-end processing	21/706	44/5607	1.12072707627196e-08	3.53625160449217e-07	3.24797499819915e-07	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNL002C/YNR054C/YOL077C/YOR004W/YOR310C/YPL217C/YPR112C	21
GO:0000966	GO:0000966	RNA 5'-end processing	21/706	45/5607	1.85619565458492e-08	5.73487115781133e-07	5.26736223033528e-07	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNL002C/YNR054C/YOL077C/YOR004W/YOR310C/YPL217C/YPR112C	21
GO:0009129	GO:0009129	pyrimidine nucleoside monophosphate metabolic process	10/706	12/5607	4.91831899468246e-08	1.45877341382282e-06	1.33985363770928e-06	YBR252W/YDR020C/YHR128W/YHR144C/YJL130C/YKL216W/YLR420W/YML106W/YNR012W/YOR074C	10
GO:0009130	GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	10/706	12/5607	4.91831899468246e-08	1.45877341382282e-06	1.33985363770928e-06	YBR252W/YDR020C/YHR128W/YHR144C/YJL130C/YKL216W/YLR420W/YML106W/YNR012W/YOR074C	10
GO:0097064	GO:0097064	ncRNA export from nucleus	18/706	36/5607	5.11409835168141e-08	1.48709957951834e-06	1.36587064335929e-06	YDR450W/YER131W/YGL123W/YGL189C/YGR128C/YGR214W/YJR123W/YLR048W/YLR264W/YML026C/YMR230W/YNL178W/YNL302C/YOL040C/YOL121C/YOR167C/YOR293W/YPR080W	18
GO:1901293	GO:1901293	nucleoside phosphate biosynthetic process	37/706	119/5607	6.7164839702468e-08	1.91548956305308e-06	1.75933810880554e-06	YAR015W/YBL039C/YBL098W/YBR084W/YBR252W/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YER070W/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YLR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W/YNR012W/YNR016C/YOR074C	37
GO:0009260	GO:0009260	ribonucleotide biosynthetic process	27/706	74/5607	1.08227310285801e-07	2.97224261396005e-06	2.72994423995763e-06	YAR015W/YBL039C/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHR128W/YHR216W/YJL130C/YJR105W/YKL216W/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL220W/YNR012W/YNR016C	27
GO:0031503	GO:0031503	protein-containing complex localization	27/706	74/5607	1.08227310285801e-07	2.97224261396005e-06	2.72994423995763e-06	YAL059W/YCR047C/YDL229W/YDR091C/YDR101C/YDR361C/YER006W/YFR001W/YGL099W/YGL135W/YGR245C/YGR285C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YKL143W/YKR094C/YLL034C/YLR106C/YLR229C/YLR293C/YNL178W/YNL209W/YPL220W/YPR016C	27
GO:0009165	GO:0009165	nucleotide biosynthetic process	36/706	117/5607	1.3627955134206e-07	3.67459226618681e-06	3.37503807534211e-06	YAR015W/YBL039C/YBL098W/YBR084W/YBR252W/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YER070W/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YLR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL220W/YNR012W/YNR016C/YOR074C	36
GO:0019693	GO:0019693	ribose phosphate metabolic process	32/706	100/5607	2.51589329099951e-07	6.66262455455764e-06	6.11948480931085e-06	YAR015W/YBL039C/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHL011C/YHR128W/YHR216W/YJL130C/YJR105W/YKL181W/YKL216W/YKR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL220W/YNR012W/YNR016C	32
GO:0006414	GO:0006414	translational elongation	17/706	36/5607	3.49383884480521e-07	9.09011053832653e-06	8.34908119146433e-06	YDL081C/YDL130W/YDL229W/YDR382W/YDR385W/YGL195W/YGR285C/YHR064C/YJR047C/YKL081W/YLR150W/YLR249W/YMR116C/YNL209W/YOL039W/YOR133W/YPR080W	17
GO:0006418	GO:0006418	tRNA aminoacylation for protein translation	17/706	37/5607	5.71537638946345e-07	1.46136261820246e-05	1.34223176914078e-05	YBL076C/YBR121C/YDR023W/YDR037W/YDR341C/YFL022C/YGL245W/YGR094W/YGR264C/YHR019C/YHR020W/YIL078W/YNL247W/YOL097C/YOR335C/YPL160W/YPR033C	17
GO:0036260	GO:0036260	RNA capping	21/706	54/5607	8.39023804375696e-07	2.10893610489688e-05	1.93701481331338e-05	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNL002C/YNR054C/YOL077C/YOR004W/YOR310C/YPL217C/YPR112C	21
GO:0006399	GO:0006399	tRNA metabolic process	50/706	204/5607	1.50750045088234e-06	3.72603861443084e-05	3.42229049726622e-05	YAL033W/YBL018C/YBL024W/YBL076C/YBR121C/YDL051W/YDL112W/YDL201W/YDR023W/YDR037W/YDR045C/YDR120C/YDR165W/YDR341C/YFL022C/YGL245W/YGR094W/YGR158C/YGR200C/YGR264C/YHR019C/YHR020W/YHR062C/YHR070W/YIL008W/YIL078W/YJL050W/YLR384C/YMR259C/YMR312W/YNL062C/YNL132W/YNL151C/YNL247W/YNR003C/YOL097C/YOL125W/YOR001W/YOR224C/YOR226C/YOR243C/YOR335C/YPL086C/YPL160W/YPL183C/YPL207W/YPR033C/YPR110C/YPR187W/YPR190C	50
GO:0000154	GO:0000154	rRNA modification	14/706	28/5607	1.6268251883276e-06	3.95505205621284e-05	3.63263467419485e-05	YCR047C/YDL014W/YDL208W/YDR083W/YHR072W-A/YHR089C/YIL096C/YLR175W/YLR186W/YLR197W/YNL061W/YNL132W/YOR243C/YPL266W	14
